"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_ESTRADIOL	Estradiol	Isazofos	"42509-80-8"	higher	100.0	mM	"20130320.Plate.2"	2	8	t	1	100.0	0.25
CEETOX_H295R_ESTRADIOL	Estradiol	Isazofos	"42509-80-8"	higher	100.0	mM	"20130320.Plate.2"	2	9	t	1	100.0	0.242
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	7	5	t	1	0.411522634	0.56
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	7	4	t	1	0.411522634	0.58
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	6	4	t	1	1.234567901	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	6	5	t	1	1.234567901	0.55
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	5	4	t	1	3.703703704	0.52
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	5	5	t	1	3.703703704	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	4	5	t	1	11.11111111	0.64
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	4	4	t	1	11.11111111	0.69
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	3	5	t	1	33.33333333	0.73
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	3	4	t	1	33.33333333	0.77
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	2	5	t	1	100.0	0.88
CEETOX_H295R_ESTRADIOL	Estradiol	Isoeugenol	"97-54-1"	lower	100.0	mM	"02Apr2014.Plate.10"	2	4	t	1	100.0	0.93
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	7	8	t	1	0.041152263	0.188
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	7	9	t	1	0.041152263	0.165
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	6	9	t	1	0.12345679	0.164
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	6	8	t	1	0.12345679	0.155
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	5	9	t	1	0.37037037	0.144
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	5	8	t	1	0.37037037	0.151
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	4	9	t	1	1.111111111	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	4	8	t	1	1.111111111	0.117
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	3	8	t	1	3.333333333	0.153
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	3	9	t	1	3.333333333	0.115
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	2	9	t	1	10.0	0.078
CEETOX_H295R_ESTRADIOL	Estradiol	Lactofen	"77501-63-4"	intermediate	100.0	mM	"20130320.Plate.9"	2	8	t	1	10.0	0.088
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	7	6	t	1	0.411522634	0.14
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	7	7	t	1	0.411522634	0.193
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	6	7	t	1	1.234567901	0.216
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	6	6	t	1	1.234567901	0.187
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	5	6	t	1	3.703703704	0.206
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	5	7	t	1	3.703703704	0.201
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	4	6	t	1	11.11111111	0.198
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	4	7	t	1	11.11111111	0.218
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	3	7	t	1	33.33333333	0.163
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	3	6	t	1	33.33333333	0.196
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	2	7	t	1	100.0	0.226
CEETOX_H295R_ESTRADIOL	Estradiol	Malathion	"121-75-5"	intermediate	100.0	mM	"20130320.Plate.15"	2	6	t	1	100.0	0.226
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	7	10	t	1	0.411111111	0.5
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	7	11	t	1	0.411111111	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	6	11	t	1	1.233333333	0.58
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	6	10	t	1	1.233333333	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	5	10	t	1	3.7	0.71
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	5	11	t	1	3.7	0.63
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	4	11	t	1	11.1	0.85
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	4	10	t	1	11.1	0.88
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	3	11	t	1	33.3	0.98
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	3	10	t	1	33.3	0.98
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	2	10	t	1	99.9	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	Mepanipyrim	"110235-47-7"	intermediate	99.9000015258789	mM	"09Apr2014.Plate.3"	2	11	t	1	99.9	0.73
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	7	7	t	1	0.411522634	0.15
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	7	6	t	1	0.411522634	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	7	4	t	1	0.411522634	1.32
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	7	5	t	1	0.411522634	1.23
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	6	7	t	1	1.234567901	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	6	5	t	1	1.234567901	1.31
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	6	4	t	1	1.234567901	1.23
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	6	6	t	1	1.234567901	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	5	7	t	1	3.703666667	0.13
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	5	4	t	1	3.703666667	1.21
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	5	5	t	1	3.703666667	1.36
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	5	6	t	1	3.703666667	0.12
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	4	4	t	1	11.111	1.72
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	4	6	t	1	11.111	0.22
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	4	7	t	1	11.111	0.17
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	4	5	t	1	11.111	1.72
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	3	7	t	1	33.33333333	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	3	6	t	1	33.33333333	0.2
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	3	4	t	1	33.33333333	3.34
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	3	5	t	1	33.33333333	3.55
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	2	4	t	1	100.0	3.91
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	2	6	t	1	100.0	0.24
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"10Jun2015.Plate.26"	2	7	t	1	100.0	0.22
CEETOX_H295R_ESTRADIOL	Estradiol	Methiocarb	"2032-65-7"	intermediate	100.0	mM	"03Sep2014.Plate.7"	2	5	t	1	100.0	3.85
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	7	11	t	1	0.411522634	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	7	10	t	1	0.411522634	0.56
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	6	10	t	1	1.234567901	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	6	11	t	1	1.234567901	0.63
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	5	11	t	1	3.703703704	0.5
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	5	10	t	1	3.703703704	0.62
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	4	10	t	1	11.11111111	0.54
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	4	11	t	1	11.11111111	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	3	11	t	1	33.33333333	0.89
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	3	10	t	1	33.33333333	0.98
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	2	11	t	1	100.0	0.97
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl 3-methylorsellinate	"4707-47-5"	lower	100.0	mM	"09Apr2014.Plate.33"	2	10	t	1	100.0	1.06
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	7	6	t	1	0.412	0.28
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	7	7	t	1	0.412	0.26
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	6	6	t	1	1.235	0.33
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	6	7	t	1	1.235	0.38
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	5	6	t	1	3.704	0.36
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	5	7	t	1	3.704	0.33
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	4	7	t	1	11.111	0.37
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	4	6	t	1	11.111	0.38
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	3	7	t	1	33.333	0.5
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	3	6	t	1	33.333	0.48
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	2	6	t	1	100.0	0.39
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyl dihydrojasmonate	"24851-98-7"	lower	100.0	mM	"04112017.Plate.14"	2	7	t	1	100.0	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	7	7	t	1	0.411522634	0.382
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	7	6	t	1	0.411522634	0.35
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	6	6	t	1	1.234567901	0.282
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	6	7	t	1	1.234567901	0.351
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	5	6	t	1	3.703703704	0.234
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	5	7	t	1	3.703703704	0.237
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	4	6	t	1	11.11111111	0.399
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	4	7	t	1	11.11111111	0.333
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	3	6	t	1	33.33333333	0.457
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	3	7	t	1	33.33333333	0.482
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	2	6	t	1	100.0	0.594
CEETOX_H295R_ESTRADIOL	Estradiol	Methyl parathion	"298-00-0"	lower	100.0	mM	"20130321.Plate.7"	2	7	t	1	100.0	0.611
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	7	11	t	1	0.412	0.35
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	7	10	t	1	0.412	0.33
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	6	10	t	1	1.235	0.34
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	6	11	t	1	1.235	0.38
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	5	11	t	1	3.704	0.39
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	5	10	t	1	3.704	0.47
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	4	11	t	1	11.111	0.49
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	4	10	t	1	11.111	0.44
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	3	11	t	1	33.333	0.58
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	3	10	t	1	33.333	0.56
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	2	11	t	1	100.0	0.73
CEETOX_H295R_ESTRADIOL_noMTC	Estradiol	Methyleugenol	"93-15-2"	intermediate	100.0	mM	"04112017.Plate.11"	2	10	t	1	100.0	0.67
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	7	10	t	1	0.411522634	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	7	11	t	1	0.411522634	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	6	11	t	1	1.234567901	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	6	10	t	1	1.234567901	0.57
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	5	11	t	1	3.703703704	0.51
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	5	10	t	1	3.703703704	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	4	10	t	1	11.11111111	0.76
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	4	11	t	1	11.11111111	0.69
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	3	10	t	1	33.33333333	1.0
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	3	11	t	1	33.33333333	0.96
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	2	11	t	1	100.0	1.29
CEETOX_H295R_ESTRADIOL	Estradiol	Methylparaben	"99-76-3"	lower	100.0	mM	"02Apr2014.Plate.28"	2	10	t	1	100.0	1.29
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	7	10	t	1	0.041152263	0.66
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	7	11	t	1	0.041152263	0.63
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	6	11	t	1	0.12345679	0.59
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	6	10	t	1	0.12345679	0.77
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	5	11	t	1	0.37037037	0.73
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	5	10	t	1	0.37037037	1.11
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	4	11	t	1	1.111111111	0.87
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	4	10	t	1	1.111111111	0.94
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	3	11	t	1	3.333333333	1.1
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	3	10	t	1	3.333333333	1.17
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	2	10	t	1	10.0	1.27
CEETOX_H295R_ESTRADIOL	Estradiol	MK-968	NOCAS_47334	intermediate	100.0	mM	"02Apr2014.Plate.27"	2	11	t	1	10.0	1.0
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	7	5	t	1	0.411522634	0.156
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	7	4	t	1	0.411522634	0.124
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	6	4	t	1	1.234567901	0.194
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	6	5	t	1	1.234567901	0.211
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	5	4	t	1	3.703703704	0.166
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	5	5	t	1	3.703703704	0.158
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	4	5	t	1	11.11111111	0.217
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	4	4	t	1	11.11111111	0.209
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	3	5	t	1	33.33333333	0.188
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	3	4	t	1	33.33333333	0.179
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	2	4	t	1	100.0	0.254
CEETOX_H295R_ESTRADIOL	Estradiol	Molinate	"2212-67-1"	intermediate	100.0	mM	"20130320.Plate.14"	2	5	t	1	100.0	0.234
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	7	5	t	1	0.411522634	0.49
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	7	4	t	1	0.411522634	0.47
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	6	5	t	1	1.234567901	0.54
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	6	4	t	1	1.234567901	0.6
CEETOX_H295R_ESTRADIOL	Estradiol	N-Benzyladenine	"1214-39-7"	intermediate	100.0	mM	"09Apr2014.Plate.24"	5	5	t	1	3.703703704	0.58
